rank,name,genre,esrb_rating,platform,publisher,developer,global_sales,na_sales,pal_sales,jp_sales,other_sales,year,critic_score,user_score
16074,Wonder Boy: The Dragon's Trap (Remake),Platform,E10,PlayStation 4,DotEmu,Lizardcube,0.04,0.03,,,0.01,2017,,
16075,Countdown Vampires,Adventure,M,PlayStation,Bandai,K2 LLC,0.04,0.02,0.01,,0.0,2000,41.0,
16076,Crypt Killer,Shooter,T,PlayStation,Konami,Konami Computer Entertainment Tokyo,0.04,0.02,0.01,,0.0,1997,,
16077,Dynasty Warriors Vol. 2 (JP sales),Action,T,PlayStation Portable,KOEI,Omega Force,0.04,,,0.04,,2006,,
16078,Tokumei Sentai Go-Busters,Misc,,Nintendo DS,Namco Bandai Games,Unknown,0.04,,,0.04,,2012,,
16079,Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!,Sports,,PlayStation 2,Enix,Enix,0.04,,,0.04,,2002,,
16080,Sushi Striker: The Way of Sushido,Puzzle,E,Nintendo 3DS,Nintendo,Indies Zero,0.04,0.02,,0.02,0.0,2018,,
16081,Warriors Orochi 3,Action,T,Xbox One,Tecmo Koei,Omega Force,0.04,0.01,0.03,,0.0,2014,,
16082,Blue Reflection: Maboroshi ni Mau - Shoujo no Ken,Role-Playing,,PlayStation Vita,Tecmo Koei,Gust,0.04,,,0.04,,2017,,
16083,Resident Evil: Operation Raccoon City,Shooter,M,PC,Capcom,Slant Six Games,0.04,,0.03,,0.0,2012,48.0,3.8
16084,Summer Challenge: Athletics Tournament,Sports,,PlayStation 3,PQube,DTP Entertainment,0.04,,0.03,,0.01,2011,,
16085,FIFA World Cup Germany 2006,Sports,E,Nintendo DS,EA Sports,EA Canada,0.04,0.03,0.0,,0.0,2006,71.0,7.2
16086,I'm A Celebrity: Get Me Out of Here!,Misc,,Nintendo DS,Mindscape,Mindscape,0.04,,0.04,,0.0,2009,,
16087,Battle Hunter,Strategy,E,PlayStation,Agetec,Success,0.04,0.02,0.01,,0.0,2001,,
16088,PO'ed,Shooter,M,PlayStation,Accolade,Any Channel,0.04,0.02,0.01,,0.0,1997,,
16089,Romance of the Three Kingdoms II,Strategy,,Nintendo 3DS,Tecmo Koei,Koei,0.04,,,0.04,,2015,,
16090,Adidas Power Soccer,Sports,E,PlayStation,Psygnosis,Shen Studios,0.04,0.02,0.01,,0.0,1996,,
16091,Ragnarok Odyssey,Misc,,PlayStation 3,Xseed Games,Unknown,0.04,0.03,0.0,,0.01,2014,,
16092,Darklight Conflict,Simulation,E,PlayStation,Electronic Arts,Rage Software,0.04,0.02,0.01,,0.0,1997,,
16093,Kawaii Pet to Kurasou! Wan Nyan & Mini Mini Animal,Simulation,,Nintendo 3DS,Nippon Columbia,Nippon Columbia,0.04,,,0.04,,2017,,
16094,Dragon Ball: Advanced Adventure,Action,E10,Game Boy Advance,Atari,Dimps Corporation,0.04,0.03,0.01,,0.0,2006,75.0,8.5
16095,Art of Fighting 3: The Path of the Warrior,Fighting,,Neo Geo,SNK,SNK Corporation,0.04,,,0.04,,1996,,
16096,Fast & Furious: Showdown,Action,,Xbox 360,Activision,Unknown,0.04,,0.04,,0.0,2013,,
16097,The Ripping Friends,Action,E,Game Boy Advance,THQ,Creations,0.04,0.03,0.01,,0.0,2002,38.0,
16098,Konami Arcade Classics,Misc,E,PlayStation,Konami,KCE Sapporo,0.04,0.02,0.01,,0.0,1999,,
16099,Hunter x Hunter: Wonder Adventure,Misc,,PlayStation Portable,Namco Bandai Games,Unknown,0.04,,,0.04,,2012,,
16100,Gintama Ranbu,Action,,PlayStation Vita,Namco Bandai Games,Bandai Namco Games,0.04,,,0.04,,2018,,
16101,Hyakka Hyakurou: Sengoku Ninpoujou,Adventure,,PlayStation Vita,D3Publisher,RED Entertainment,0.04,,,0.04,,2016,,
16102,Super Army War,Action,T,Game Boy Advance,Atlus,Atlus Co.,0.04,0.03,0.01,,0.0,2005,58.0,
16103,Immortal Unchained,Role-Playing,,PlayStation 4,Sold Out,Toadman Interactive,0.04,0.03,,,0.01,2018,,
16104,Ao no Exorcist: Genkoku no Labyrinth,Misc,,PlayStation Portable,Namco Bandai Games,Unknown,0.04,,,0.04,,2012,,
16105,Echo Night Beyond,Adventure,T,PlayStation 2,Agetec,From Software,0.04,0.02,0.01,,0.0,2004,60.0,8.8
16106,Minna no Chizu,Misc,,PlayStation Portable,Zenrin,Zenrin,0.04,,,0.04,,2006,,
16107,Doom II,Shooter,T,Game Boy Advance,Activision,Torus Games,0.04,0.03,0.01,,0.0,2002,,
16108,Fading Shadows,Puzzle,E,PlayStation Portable,Agetec,Ivolgamus,0.04,0.03,0.0,,0.0,2008,62.0,
16109,Taikou Risshiden V,Strategy,,PlayStation Portable,KOEI,Koei,0.04,,,0.04,,2009,,
16110,Jikkyou Powerful Major League,Sports,,GameCube,Konami,PawaPuro Production,0.04,,,0.04,0.0,2006,,
16111,Lumo,Puzzle,E10,PlayStation 4,Rising Star Games,Triple Eh?,0.04,0.03,,,0.01,2016,,
16112,Hajime no Ippo: The Fighting! (2014),Sports,,PlayStation 3,Namco Bandai Games,Namco Bandai Games,0.04,,,0.04,,2014,,
16113,Suzumiya Haruhi no Tsuisou,Adventure,,PlayStation Portable,Namco Bandai,Bandai Namco Games,0.04,,,0.04,,2011,,
16114,UK Truck Simulator,Simulation,,PC,Excalibur Publishing,SCS Software,0.04,,0.04,,,2010,,
16115,Evolution Skateboarding,Sports,T,GameCube,Konami,Konami Computer Entertainment Osaka,0.04,0.03,0.01,,0.0,2002,44.0,
16116,Operation Warcade,Shooter,,PlayStation 4,Perpetual,Ivanovich Games,0.04,0.03,,,0.01,2018,,
16117,Greg Hastings' Tournament Paintball Max'd,Shooter,E10,Nintendo DS,Activision,Nightlight Studios,0.04,0.03,,,0.0,2006,39.0,7.4
16118,Jikkyou World Soccer 2002,Sports,,PlayStation 2,Konami,Konami,0.04,,,0.04,,2002,,
16119,Aikatsu Stars! My Special Appeal,Action,,Nintendo 3DS,Bandai Namco Games,Bandai Namco Games,0.04,,,0.04,,2016,,
16120,Tenshou Gakuen Gekkouroku,Adventure,,PlayStation 2,Asmik Ace Entertainment,Asmik Ace Entertainment,0.04,,,0.04,,2006,,
16121,ABZU,Adventure,E,PlayStation 4,505 Games,Giant Squid Studios,0.04,0.03,,,0.01,2017,,
16122,Ski-Doo Snowmobile Challenge,Racing,E,Xbox 360,Valcon Games,ColdWood Interactive,0.04,0.03,,,0.0,2009,,
16123,Aquanaut's Holiday: Kakusareta Kiroku,Adventure,,PlayStation 3,Sony Computer Entertainment,ArtDink,0.04,,,0.04,,2008,,
16124,Little Red Riding Hood's Zombie BBQ,Shooter,T,Nintendo DS,Destineer,EnjoyUp Games,0.04,0.03,,,0.0,2008,68.0,7.3
16125,Dead Rising,Action,,Xbox One,Capcom,Capcom Production Studio 1,0.04,0.03,,,0.0,2016,,8.8
16126,Texas Hold 'Em Poker DS,Misc,E,Nintendo DS,Majesco,Skyworks Technologies,0.04,0.03,,,0.0,2005,,
16127,Big Mutha Truckers,Racing,E10,Game Boy Advance,DSI Games,Raylight Studios,0.04,0.03,0.01,,0.0,2005,,
16128,Magical Starsign (JP sales),Role-Playing,E,Nintendo DS,Nintendo,Brownie Brown,0.04,,,0.04,,2006,,
16129,DT Carnage,Racing,E10,PlayStation Portable,Agetec,Axis Entertainment,0.04,0.03,,,0.0,2009,,
16130,Assassin's Creed Rogue Remastered,Action-Adventure,,Xbox One,Ubisoft,Ubisoft,0.04,,0.03,,0.0,2018,,
16131,Harry Potter and the Order of the Phoenix,Adventure,E10,PC,Electronic Arts,EA Games,0.04,,0.03,,0.0,2007,63.0,7.1
16132,Valkyria Chronicles 4,Role-Playing,T,Xbox One,Sega,Sega,0.04,0.03,,,0.0,2018,,
16133,Bionicle Heroes,Shooter,E10,Nintendo Wii,Eidos Interactive,Traveller's Tales,0.04,0.03,0.0,,0.0,2007,52.0,5.8
16134,Harry Potter and the Prisoner of Azkaban,Adventure,E,PC,Electronic Arts,KnowWonder,0.04,,0.03,,0.0,2004,67.0,7.2
16135,Rugby 08,Sports,E,PlayStation 2,Electronic Arts,EA Canada,0.04,0.02,0.01,,0.0,2007,74.0,7.4
16136,GoPets: Vacation Island,Simulation,E,Nintendo DS,Konami,1st Playable Productions,0.04,0.03,,,0.0,2008,,
16137,Pia Carrot e Youkoso!! 2.5,Adventure,,Sega Dreamcast,NEC Interchannel,Cocktail Soft,0.04,,,0.04,0.0,2008,,
16138,Cy Girls,Action,M,PlayStation 2,Konami,Konami Computer Entertainment Japan,0.04,0.02,0.01,,0.0,2004,53.0,8.8
16139,The Movies,Simulation,T,PC,Lionhead Studios,Lionhead Studios,0.04,0.01,0.03,,0.0,2005,84.0,8.3
16140,The Sum of All Fears,Action,T,Game Boy Advance,Ubisoft,Ubisoft,0.04,0.03,0.01,,0.0,2002,69.0,
16141,Da Capo I & II Plus Situation Portable,Adventure,,PlayStation Portable,Kadokawa Shoten,Kadokawa Shoten,0.04,,,0.04,,2010,,
16142,Supreme Commander: Forged Alliance,Strategy,E10,PC,THQ,Gas Powered Games,0.04,0.01,0.02,,0.0,2007,81.0,8.9
16143,Monster Boy and the Cursed Kingdom,Action-Adventure,E10,Nintendo Switch,FDG Entertainment,Game Atelier,0.04,0.03,,,0.0,2018,,
16144,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki,Misc,,Nintendo DS,D3 Publisher,Bisty,0.04,,,0.04,,2010,,
16145,Bubble Bobble Double Shot,Puzzle,E,Nintendo DS,Ignition Entertainment,Dreams,0.04,0.03,0.0,,0.0,2008,50.0,4.8
16146,Halo: Combat Evolved,Shooter,M,PC,Microsoft Game Studios,Gearbox Software,0.04,0.02,0.02,,0.0,2003,83.0,7.4
16147,Minority Report: Everybody Runs,Action,T,Game Boy Advance,Activision,Torus Games,0.04,0.03,0.01,,0.0,2002,54.0,
16148,Blade Strangers,Fighting,T,Nintendo Switch,Nicalis,Studio Saizensen,0.04,0.03,,,0.0,2018,,
16149,Monster Hunter Frontier Online: Season 9.0,Role-Playing,,Xbox 360,Capcom,Capcom,0.04,,,0.04,,2010,,
16150,C.O.R.E.,Shooter,M,Nintendo DS,Graffiti,NoWay Studio,0.04,0.03,,,0.0,2009,44.0,6.9
16151,Garfield: The Search for Pooky,Platform,E,Game Boy Advance,Game Factory,InterActive Vision Games,0.04,0.03,0.01,,0.0,2005,,
16152,Galaxy Fight,Fighting,T,Sega Saturn,Sunsoft,Santaclaus,0.04,,,0.04,0.0,1996,,
16153,Chaos Wars,Strategy,T,PlayStation 2,O~3 Entertainment,Idea Factory,0.04,,,0.04,,2008,64.0,6.9
16154,FIFA 19,Sports,,PlayStation 3,Electronic Arts,EA Sports,0.04,,0.03,,0.01,2018,,
16155,Logic Machines,Puzzle,E,Nintendo DS,City Interactive,City Interactive,0.04,0.03,0.0,,0.0,2010,,
16156,A Good Librarian Like a Good Shepherd: Library Party,Action,,PlayStation Vita,Kaga Create,August,0.04,,,0.04,,2015,,
16157,Steambot Chronicles,Role-Playing,T,PlayStation 2,Atlus,Irem Software Engineering,0.04,0.02,0.01,,0.0,2006,74.0,8.2
16158,Persona 3: Dancing in Moonlight,Music,T,PlayStation 4,Atlus,Atlus,0.04,0.02,,0.01,0.01,2018,,
16159,Mr. Driller,Puzzle,E,PlayStation,Namco,Namco,0.04,0.02,0.01,,0.0,2000,,
16160,Toki no Kizuna: Sekigahara Kitan,Misc,,PlayStation Portable,Idea Factory,Unknown,0.04,,,0.04,,2012,,
16161,Norn9: Norn + Nonette,Misc,,PlayStation Portable,Idea Factory,Unknown,0.04,,,0.04,,2013,,
16162,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,Adventure,,Nintendo DS,D3 Publisher,Tomcat System,0.04,,,0.04,,2007,,
16163,Shadow Tactics: Blades of the Shogun,Strategy,M,PlayStation 4,Kalypso Media,Mimimi Productions,0.04,0.02,0.01,,0.01,2017,,
16164,Gumby vs. the Astrobots,Action,E,Game Boy Advance,Namco,Torus Games,0.04,0.03,0.01,,0.0,2005,63.0,
16165,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki,Misc,,PlayStation 2,D3 Publisher,Bisty,0.04,,,0.04,,2008,,
16166,Scaler,Platform,E,GameCube,Global Star Software,Artificial Mind & Movement,0.04,0.03,0.01,,0.0,2004,69.0,7.3
16167,Chaos;Head Noah,Adventure,,Xbox 360,5pb,Genterprise,0.04,,,0.04,,2009,,
16168,The Persistence,Action-Adventure,M,PlayStation 4,Sony Interactive Entertainment,Firesprite,0.04,,0.03,,0.01,2018,,
16169,Tears to Tiara Gaiden: Avalon no Nazo,Strategy,,PlayStation 3,Aquaplus,Aquaplus,0.04,,,0.04,,2009,,
16170,Meikyuu Touro Legasista,Misc,,PlayStation 3,NIS America,Unknown,0.04,,,0.04,,2012,,
16171,Gudetama: Hanjuku de Tanomuwa,Action,,Nintendo 3DS,Rocket Company,Rocket Company,0.04,,,0.04,,2015,,
16172,Napoleon Dynamite: The Game,Puzzle,E10,PlayStation Portable,Crave Entertainment,7 Studios,0.04,0.03,,,0.0,2007,37.0,4.6
16173,Breath of Fire III,Role-Playing,,PlayStation Portable,Capcom,Capcom,0.04,0.0,0.03,,0.01,2016,,9.7
16174,Fatal Fury: Battle Archives Volume 1,Fighting,T,PlayStation 2,SNK Playmore,SNK Playmore Corporation,0.04,0.02,0.01,,0.0,2007,68.0,8.3
16175,Psycho-Pass: Mandatory Happiness,Visual Novel,T,PlayStation Vita,NIS America,5pb. Inc.,0.04,,0.01,0.02,0.0,2016,64.0,7.3
16176,Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban,Adventure,,PlayStation Portable,KOEI,Koei,0.04,,,0.04,,2009,,
16177,Darkest Dungeon,Role-Playing,T,PlayStation 4,Red Hook Studios,Red Hook Studios,0.04,0.02,,0.01,0.01,2018,,
16178,Rhapsody: A Musical Adventure,Role-Playing,E,PlayStation,Atlus,Nippon Ichi Software,0.04,0.02,0.01,,0.0,2000,,
16179,Rose to Tasogare no Kojou,Action,,PlayStation Vita,Nippon Ichi Software,Nippon Ichi Software,0.04,,,0.04,,2016,,
16180,Music Maker: Rockstar,Misc,,PlayStation 2,Magix,Magix,0.04,0.02,0.01,,0.0,2009,,
16181,Formula 1 06,Racing,,PlayStation 2,Sony Computer Entertainment,Studio Liverpool,0.04,,,0.04,,2006,,
16182,"Minna de Jibun no Setsumeisho: B-Kata, A-Kata, AB-Kata, O-Kata",Misc,,Nintendo DS,GungHo,GungHo Works,0.04,,,0.04,,2008,,
16183,Smashing Drive,Racing,T,Xbox,Namco,Point of View,0.04,0.03,0.01,,0.0,2002,42.0,
16184,Without Warning,Shooter,M,PlayStation 2,Capcom,CiRCLE Studio,0.04,0.02,0.01,,0.0,2005,45.0,6.5
16185,Fighting Vipers 2,Fighting,,Sega Dreamcast,Sega,Sega-AM2,0.04,,,0.04,0.0,2001,,
16186,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,Action,E10,Xbox,Konami,Konami,0.04,0.03,0.01,,0.0,2005,56.0,
16187,Ebikore Photo Kano Kiss,Action,,PlayStation Vita,Kadokawa Games,Unknown,0.04,,,0.04,,2015,,
16188,Beatdown: Fists of Vengeance,Action,M,Xbox,Capcom,Cavia Inc.,0.04,0.03,0.01,,0.0,2005,,
16189,Teenage Zombies: Invasion of the Alien Brain Thingys,Adventure,E10,Nintendo DS,Ignition Entertainment,InLight Entertainment,0.04,0.03,0.0,,0.0,2008,67.0,8.2
16190,Scarface: The World is Yours,Adventure,M,PC,Sierra Entertainment,Radical Entertainment,0.04,0.01,0.02,,0.0,2006,73.0,7.5
16191,Sudoku Ball Detective,Puzzle,E10,Nintendo Wii,Playlogic Game Factory,WhiteBear Studios,0.04,0.02,0.01,,0.0,2009,,
16192,APB Reloaded,Role-Playing,M,PC,IGS,Reloaded Productions,0.04,0.02,0.01,,0.0,2011,56.0,5.7
16193,R.B.I. Baseball 2017,Sports,E,PlayStation 4,MLB.com,MLB.com,0.04,0.03,,,0.01,2017,,
16194,Enchanted Arms (JP sales),Role-Playing,T,PlayStation 3,Ubisoft,From Software,0.04,,,0.04,,2007,,
16195,Monster Force,Shooter,E,Game Boy Advance,Universal Interactive,Digital Eclipse,0.04,0.03,0.01,,0.0,2002,65.0,
16196,Real Soccer 2008,Sports,E,Nintendo DS,Ubisoft,Gameloft,0.04,0.03,0.0,,0.0,2008,,
16197,Onsei Kanjou Sokuteiki: Kokoro Scan,Misc,,Nintendo DS,Sega,Sega,0.04,,,0.04,,2007,,
16198,Clock Zero: Shuuen no Ichibyou Portable,Adventure,,PlayStation Portable,Idea Factory,Unknown,0.04,,,0.04,,2011,,
16199,San Goku Shi DS 3,Strategy,,Nintendo DS,KOEI,Koei,0.04,,,0.04,,2010,,
16200,Trick x Logic: Season 2,Adventure,,PlayStation Portable,Sony Computer Entertainment,ChunSoft,0.04,,,0.04,,2010,,
16201,Hakuouki: Zuisouroku,Adventure,,PlayStation 2,Idea Factory,Idea Factory,0.04,,,0.04,,2009,,
16202,World Championship Pool 2004,Sports,E,Xbox,Jaleco,Blade Interactive,0.04,0.03,0.01,,0.0,2003,67.0,
16203,Derby Tsuku 5: Derby Uma o Tsukurou!,Sports,,PlayStation 2,Sega,Team Land Ho!,0.04,,,0.04,,2006,,
16204,Punch Line,Adventure,,PlayStation 4,PQube,5pb. Inc.,0.04,0.03,,,0.01,2018,,
16205,Jikkyou Powerful Major League 2009,Sports,,Nintendo Wii,Konami,PawaPuro Production,0.04,,,0.04,,2009,,
16206,SD Gundam Force: Showdown!,Shooter,E,PlayStation 2,Bandai,Tom Create,0.04,0.02,0.01,,0.0,2004,,
16207,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,Adventure,,PlayStation 2,Konami,Konami,0.04,,,0.04,,2006,,
16208,Ailu de Puzzle,Misc,,PlayStation Portable,Capcom,Unknown,0.04,,,0.04,,2012,,
16209,Caesar IV,Strategy,,PC,Sierra Entertainment,Tilted Mill Entertainment,0.04,,0.03,,0.0,2006,74.0,7.6
16210,Flow: Urban Dance Uprising,Misc,T,PlayStation 2,Ubisoft,Artificial Mind and Movement,0.04,0.02,0.01,,0.0,2005,65.0,
16211,100 Classic Games,Misc,,Nintendo DS,Rondomedia,Easy Interactive,0.04,,0.03,,0.0,2011,,
16212,True Pinball,Misc,E,PlayStation,Acclaim Entertainment,Digital Illusions,0.04,0.02,0.01,,0.0,1996,,
16213,Stadium Games,Sports,E,Game Boy Advance,Ignition Entertainment,Awesome Developments,0.04,0.03,0.01,,0.0,2004,,
16214,Super Hero Generation,Role-Playing,,PlayStation 3,Namco Bandai Games,Tom Create,0.04,,,0.04,,2014,,
16215,Jane's Hotel,Simulation,E,Nintendo DS,Zoo Games,Zoo Games,0.04,0.03,,,0.0,2010,,
16216,J-League Pro Striker 2,Sports,,Sega Genesis,Sega,Sega,0.04,,,0.04,,1994,,
16217,Power Play Pool,Sports,E,Nintendo DS,Conspiracy Entertainment,System 3,0.04,0.03,0.0,,0.0,2007,,
16218,RLH: Run Like Hell,Shooter,M,Xbox,Interplay,Digital Mayhem,0.04,0.03,0.01,,0.0,2003,55.0,8.0
16219,VR Karts,Racing,,PlayStation 4,Perp Games,Unknown,0.04,0.03,,,0.01,2017,,
16220,Obscure,Adventure,M,Xbox,DreamCatcher Interactive,Hydravision Entertainment,0.04,0.03,0.01,,0.0,2005,66.0,8.4
16221,Mahjong Taikai,Misc,,Nintendo DS,KOEI,Koei,0.04,,,0.04,,2004,,
16222,Super Robot Taisen: Scramble Commander the 2nd,Strategy,,PlayStation 2,Banpresto,Banpresto,0.04,,,0.04,,2007,,
16223,Scribblenauts: Showdown,Platform,E10,Xbox One,Warner Bros. Interactive,Shiver Games,0.04,0.03,,,0.0,2018,,
16224,Espgaluda II Black Label,Shooter,,Xbox 360,Cave,Cave,0.04,,,0.04,,2010,,
16225,Kisuato,Adventure,,PlayStation Vita,TGL,TGL,0.04,,,0.04,,2015,,
16226,Medarot 9: Kabuto Ver. / Kuwagata Ver.,Role-Playing,,Nintendo 3DS,Rocket Company,Rocket Company,0.04,,,0.04,,2015,,
16227,Hot Potato!,Action,E,Game Boy Advance,BAM! Entertainment,Pukka Games,0.04,0.03,0.01,,0.0,2001,,
16228,Kiniro no Corda 2 f,Role-Playing,,PlayStation Portable,KOEI,Koei,0.04,,,0.04,,2009,,
16229,PriPara & Pretty Rhythm: PriPara de Tsukaeru Oshare Item 1450!,Action,,Nintendo 3DS,Takara Tomy,syn Sophia,0.04,,,0.04,,2015,,
16230,Attack on Titan: Escape from Certain Death,Adventure,,Nintendo 3DS,Tecmo Koei,Koei Tecmo Games,0.04,,,0.04,,2017,,
16231,Deception III: Dark Delusion,Role-Playing,M,PlayStation,Tecmo,Tecmo,0.04,0.02,0.01,,0.0,2000,,
16232,Sid Meier's Railroads!,Simulation,E,PC,2K Games,Firaxis Games,0.04,0.01,0.03,,0.0,2006,,
16233,WRC: FIA World Rally Championship,Racing,E,PlayStation Portable,Namco Bandai,Traveller's Tales,0.04,0.02,0.01,,0.0,2006,67.0,7.8
16234,Omen of Sorrow,Fighting,,PlayStation 4,Soedesco,AOne Games,0.04,0.03,,,0.01,2018,,
16235,Ultimate Game Room,Misc,E,Nintendo DS,Majesco,FrontLine Studios,0.04,0.03,,,0.0,2009,,
16236,Cook Wars,Misc,E,Nintendo Wii,Ubisoft,Virtual Toys,0.04,0.03,,,0.0,2009,,
16237,Hakuoki: Shinkai - Hana no Shou,Adventure,,PlayStation Vita,Idea Factory,Design Factory,0.04,,,0.04,,2016,,
16238,Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,Simulation,,PlayStation Vita,FuRyu Corporation,FuRyu Corporation,0.04,,,0.04,,2015,,
16239,Resident Evil: Umbrella Corps,Shooter,M,PlayStation 4,Capcom,Capcom,0.04,,,0.04,,2016,,
16240,Saints Row 2,Action,M,PC,THQ,Volition Inc.,0.04,,0.03,,0.01,2009,72.0,6.8
16241,Zoo Hospital,Simulation,E,Nintendo DS,Majesco,Torus Games,0.04,0.03,0.0,,0.0,2007,53.0,
16242,Doraemon the Movie: Nobita no Nankyoku Kachikochi Daibouken,Action,,Nintendo 3DS,FuRyu Corporation,Unknown,0.04,,,0.04,,2017,,
16243,Half-Minute Hero 2,Role-Playing,,PlayStation Portable,Rising Star,Opus Studio,0.04,,,0.04,,2017,,
16244,Monster Kingdom: Jewel Summoner,Role-Playing,T,PlayStation Portable,Atlus,GAIA,0.04,,,0.04,,2007,66.0,6.8
16245,Kuroshitsuji: Phantom & Ghost,Action,,Nintendo DS,Square Enix,Square Enix,0.04,,,0.04,,2009,,
16246,Fushigi no Dungeon: Fuurai no Shiren 5 - Fortune Tower to Unmei no Dice,Role-Playing,,Nintendo DS,ChunSoft,ChunSoft,0.04,,,0.04,,2010,,
16247,Barbie and Her Sisters Puppy Rescue,Action,,Nintendo Wii,Little Orbit,Little Orbit,0.04,,0.03,,0.0,2015,,
16248,Detective Conan: Phantom Rhapsody,Misc,,Nintendo 3DS,Namco Bandai Games,Unknown,0.04,,,0.04,,2014,,
16249,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen,Adventure,,PlayStation Portable,Yeti,Yeti,0.04,,,0.04,,2010,,
16250,The Ant Bully,Platform,E,Game Boy Advance,Midway Games,Artificial Mind and Movement,0.04,0.03,0.01,,0.0,2006,,
16251,Zanki Zero: Last Beginning,Role-Playing,,PlayStation 4,Spike Chunsoft,Lancarse,0.04,,,0.04,,2019,,
16252,Richard Burns Rally,Racing,,PC,SCi,Warthog,0.04,,0.03,,0.0,2004,,
16253,Sega Arcade Gallery,Misc,E,Game Boy Advance,THQ,Bits Studios,0.04,0.03,0.01,,0.0,2003,70.0,
16254,SteamWorld Collection,Misc,E10,Nintendo Wii U,Rising Star Games,Image & Form Games,0.04,0.03,0.0,,0.0,2016,,
16255,"My World, My Way (US sales)",Role-Playing,E,Nintendo DS,Atlus,Global A Entertaiment,0.04,0.04,,,,2009,,
16256,Secret Files 2: Puritas Cordis,Adventure,T,PC,Deep Silver,Fusionsphere Systems / Animation Arts,0.04,,0.03,,0.0,2009,64.0,7.1
16257,Tao Adventure: Curse Demon,Role-Playing,E10,Nintendo DS,Konami,Konami,0.04,0.03,,,0.0,2006,,
16258,Might & Magic X: Legacy,Misc,,PC,Ubisoft,Unknown,0.04,,0.03,,0.0,2014,,
16259,Final Fantasy XIV: Heavensward,MMO,T,PlayStation 3,Square Enix,Square Enix,0.04,0.02,,0.01,0.0,2015,,8.2
16260,Superdimension Neptunia VS Sega Hard Girls: Yume no Gattai Special,Role-Playing,T,PlayStation Vita,Idea Factory,Compile Heart,0.04,,,0.04,,2016,,
16261,Black Stone: Magic & Steel,Role-Playing,T,Xbox,Xicat Interactive,Unknown,0.04,0.03,0.01,,0.0,2003,,
16262,NHRA Drag Racing: Countdown to the Championship,Racing,E,PlayStation 2,THQ,"Pipeworks Software, Inc.",0.04,0.02,0.01,,0.0,2007,,
16263,Deal or No Deal: Special Edition,Misc,E,Nintendo DS,Zoo Games,Zoo Games,0.04,0.03,,,0.0,2010,,
16264,Gotouchi Tetsudou: Gotouchi Kyara to Nihon Zenkoku no Tabi,Puzzle,,Nintendo Wii U,Namco Bandai Games,Namco Bandai Games,0.04,,,0.04,,2014,,
16265,Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem,Racing,E,Nintendo DS,DSI Games,Skyworks Technologies,0.04,0.03,,,0.0,2007,,
16266,Superstars V8 Racing,Racing,,PlayStation 3,Black Bean Games,Milestone S.r.l,0.04,0.0,0.03,,0.01,2009,66.0,4.9
16267,Harukanaru Toki no Naka de: Maihitoyo,Adventure,,PlayStation 2,KOEI,Koei,0.04,,,0.04,,2006,,
16268,Sine Mora EX,Action,M,Xbox One,THQ Nordic,Digital Reality,0.04,0.03,,,0.0,2017,,
16269,Painkiller: Hell Wars,Shooter,M,Xbox,DreamCatcher Interactive,People Can Fly,0.04,0.03,0.01,,0.0,2006,68.0,7.4
16270,FunkMaster Flex's Digital Hitz Factory,Misc,T,PlayStation 2,XS Games,Jester Interactive,0.04,0.02,0.01,,0.0,2004,71.0,8.9
16271,Housekeeping,Action,,Nintendo DS,IE Institute,Unknown,0.04,,,0.04,,2006,,
16272,Bratz Kidz,Misc,E,Nintendo DS,Game Factory,Neko Entertainment,0.04,0.03,0.0,,0.0,2008,,
16273,Greg Hastings Paintball 2,Shooter,E10,PlayStation 3,Majesco,Super X Studios,0.04,0.03,,,0.0,2010,46.0,
16274,Warriors Orochi 4,Action,T,Xbox One,Koei Tecmo,Omega Force,0.04,0.03,,,0.0,2018,,
16275,Castlevania Bloodlines,Platform,,Sega Genesis,Konami,Konami,0.04,,,0.04,,1994,,
16276,Marvel Pinball: Epic Collection Volume 1,Puzzle,E10,PlayStation 4,Nighthawk Interactive,Nighthawk Interactive,0.04,0.03,,,0.01,2016,,
16277,Sangoku Koi Senki: Otome no Heihou!,Misc,,PlayStation Portable,Prototype,Unknown,0.04,,,0.04,,2012,,
16278,Hakuouki: Zuisouroku DS,Adventure,,Nintendo DS,Idea Factory,Idea Factory,0.04,,,0.04,,2011,,
16279,Secret of Mana,Role-Playing,E10,PlayStation Vita,Square Enix,Square Enix,0.04,,,0.04,,2018,,
16280,Detective Conan: Prelude from the Past,Adventure,,PlayStation Portable,Namco Bandai Games,Spike Chunsoft,0.04,,,0.04,,2012,,
16281,Living Legends: Frozen Beauty,Action,,PC,Big Fish Games,Big Fish Games,0.04,,0.03,,0.0,2014,,
